# Logfile created on 2026-09-09 20:59:20 +0200 by logger.rb/v1.5.3
2026-09-09 20:59:20 +0200: Memory Usage (456988K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/aion_chip/flow/regress/AION_a21oi_nor2_1/baseline/reference_AION_a21oi_nor2_1.gds
2026-09-09 20:59:20 +0200: Memory Usage (456988K) : Ruby Version for klayout: 3.2.3
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : Loading database to memory is complete.
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/aion_chip/flow/regress/AION_a21oi_nor2_1/baseline/drc/reference_AION_a21oi_nor2_1.klayout.drc/reference_AION_a21oi_nor2_1_reference_AION_a21oi_nor2_1_topvia1.lyrdb
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : Evaluate switches.
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : tables selected: topvia1
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : KLayout will use 15 thread(s) in tiling mode.
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : deep mode is enabled.
2026-09-09 20:59:20 +0200: Memory Usage (472796K) : lbe_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472956K) : alcustop_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472956K) : nometfiller_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472956K) : prboundary_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473116K) : exchange0_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473116K) : exchange0_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473116K) : exchange0_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473276K) : exchange1_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473276K) : exchange1_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473276K) : exchange1_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473436K) : exchange2_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473436K) : exchange2_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473436K) : exchange2_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473596K) : exchange3_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473596K) : exchange3_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473596K) : exchange3_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473596K) : exchange4_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473756K) : exchange4_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473756K) : exchange4_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473756K) : isonwell_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (473756K) : Total no. of polygons in the design is 97
2026-09-09 20:59:20 +0200: Memory Usage (473916K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-09-09 20:59:20 +0200: Memory Usage (473916K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-09-09 20:59:20 +0200: Memory Usage (473916K) : The following rules values were missing in tech json and default values were used:
2026-09-09 20:59:20 +0200: Memory Usage (473916K) :   - NW_f1_digibnd
2026-09-09 20:59:20 +0200: Memory Usage (473916K) :   - Cnt_c_digibnd
2026-09-09 20:59:20 +0200: Memory Usage (473916K) :   - Cnt_c_sram
2026-09-09 20:59:20 +0200: Memory Usage (473916K) :   - Sdiod_b
2026-09-09 20:59:20 +0200: Memory Usage (473916K) :   - Sdiod_c
2026-09-09 20:59:20 +0200: Memory Usage (474876K) : Total area of the design is 21.072 um^2.
2026-09-09 20:59:20 +0200: Memory Usage (474876K) : The design dimensions are 4.800000000000001 µm * 4.39 µm.
2026-09-09 20:59:20 +0200: Memory Usage (474876K) : Starting general IHP-SG13G2 derivations.
2026-09-09 20:59:20 +0200: Memory Usage (474876K) : Starting Pwell derivations
2026-09-09 20:59:20 +0200: Memory Usage (476744K) : Starting IHP-SG13G2 DRC rules.
2026-09-09 20:59:20 +0200: Memory Usage (476744K) : Starting 5.21. TopVia1 table
2026-09-09 20:59:20 +0200: Memory Usage (476744K) : Executing rule TV1.a
2026-09-09 20:59:20 +0200: Memory Usage (476744K) : Executing rule TV1.b
2026-09-09 20:59:20 +0200: Memory Usage (476964K) : Executing rule TV1.c
2026-09-09 20:59:20 +0200: Memory Usage (476964K) : Executing rule TV1.d
2026-09-09 20:59:20 +0200: Memory Usage (476964K) : KLayout DRC run for tables 'topvia1' completed in 0.26 seconds
